User ID,Total Distinct Users,Total Unique Events
b9eabb6e-2678-4a40-a057-01061dcaccc5,1,4
7614154d-b4d6-4f07-8839-84d2ca4ff4ef,1,11
c15a1c19-5754-4867-85fc-4aa30e7683c6,1,5
8f3efb85-f159-49fe-ab03-7d2bab45a219,1,4
e8b078c7-aa19-4f76-a670-066b39ae7a79,1,1
aa2cf4bb-5a65-4747-a02c-f37fe286c405,1,2
08976145-e61a-4be2-92db-3992202110ee,1,2
3d92b25e-964e-41b2-9f25-8e34b4eb7d86,1,1
4f53f44d-339d-4d79-a9cd-d6a9522dae76,1,8
a3a478b9-9561-4290-9dad-8511fd8b0bfd,1,5
10caad6a-1ec0-4aed-999a-e068ae12744f,1,1
33888c45-93a9-431f-ae14-37faadbc0bb8,1,1
7252a89d-ed75-498b-908e-ebf88d7580d1,1,1
1ea2184e-2842-4ca0-a420-424d601ca916,1,1
89f8f1e7-9ea4-46b7-abfb-b31266f0062b,1,1
c0aadcb3-7d5e-4740-9148-feeab26f3adc,1,1
448a891f-f3e3-4bdc-87ce-fff5555afa78,1,3
ff800e29-88b8-4ff1-8222-af1b0c3ee9d0,1,12
f0841cca-acf9-4e7b-ac59-bf3ca23a0def,1,2
c1b87366-8211-470e-b6c8-38926121062d,1,8
5363bfc4-43df-4081-871b-33855fca4afb,1,1
6cf8b475-aac8-4bf6-85ac-24bf41012d32,1,5
e9c267c1-facc-4639-a2b2-f89423a54f23,1,2
09ff8817-025e-44b0-bd2a-fa9d41f23950,1,1
4dbeb1ae-9fe7-40d5-9dcd-9ca31597b345,1,1
1883837f-4350-43fb-aa89-65b8054d7124,1,10
88de6649-6542-4e8d-a222-3b382ba189c0,1,1
e994b1ff-5f3e-4a9f-8d9c-9ba62095c22b,1,6
99489640-ae82-44c9-b1d9-14588d060c11,1,1
0b349517-5678-4077-b44a-056a2483fb49,1,2
1f115f52-d679-4a0c-9e4c-fd0cb096bd30,1,3
8f3ef100-d480-4f23-aed3-7f0a7df77730,1,4
3ff03f00-0975-4a9c-87d1-6434b31688a2,1,2
32447546-4af5-489f-b6f4-87ac30b8c11b,1,2
0a656a84-27d5-4271-8732-863811a821f5,1,6
62f3209d-e0b3-4e1a-976b-77ac004c0cd6,1,4
455e2ef7-dbf5-48ff-be66-f7fe9c152de9,1,10
a96ac747-7f4b-41c7-bdf5-4ef17baad212,1,1
cf8c01cf-dbf9-4def-a393-556514abe2a1,1,2
8633fd42-e270-446e-bfc3-39f8bc51ad0d,1,2
c0d9a2ac-76f0-4c08-bdfa-04e1db9595e5,1,5
345c88ed-e1d8-44de-be71-7db66309f306,1,1
0e20ccf7-a46e-4eb9-97e4-a8e98ffff204,1,8
8cdf4a66-8e8c-4215-ace1-2e0e786dd4f2,1,4
068a4f97-20f7-4cc0-b022-3be921da9e32,1,4
723936fd-efd2-4e7d-a9f1-e553559b85d5,1,2
1c4eab4b-3577-4d94-ba94-48ced5bbf4d4,1,1
f25f57cf-3aa0-4f3e-a24f-a862f82a5118,1,6
7c8e4618-b108-4f7b-829b-d8c586268d5c,1,11
ece33617-02ba-465a-8ec3-79a6fc73cbe4,1,8
3599ca6f-574c-44be-89ef-22d1e8104727,1,1
7cd1e361-5c23-4ab7-840c-61e18f4f8ee6,1,2
a52b684e-4c0c-44f7-b786-170e67cc30a5,1,1
4fc060b4-3ca9-4d53-a7ad-ff13a8014e49,1,8
ef34a41c-6ec6-4afc-a1cc-980541316087,1,3
fbdf43df-d8dd-43d6-ae98-5e367b732b14,1,6
7568e79c-6480-4b4a-bb69-121bc44e2b0b,1,9
5d16050d-707d-4201-8a30-cff3d0677ca3,1,8
1f64c93e-3f3f-44a2-a1cb-eed963886061,1,8
4d767efd-4005-4694-b0b4-dabfc7621787,1,8
38179d78-f97f-4bf7-8c20-7539fbbcf3f4,1,1
bee325a4-2708-478d-a19e-a2163270d8c6,1,2
19355271-0117-4830-b76d-8381d7495d1f,1,2
fc59bc10-ce4b-4e9e-8a5c-6d85db91bc91,1,3
c3d7eb17-ff71-47ee-a254-601aecfc79bc,1,12
4009f9b9-e805-40ff-8c70-7077c0e9c7e5,1,1
a23f4249-fd28-460c-b57a-fb2d3d11690e,1,1
d4af6a99-19a1-4d28-96c4-8a200945145c,1,2
a74b2e58-bf11-40c8-8f54-fec63df29ac9,1,5
2745f604-0b4f-44c0-80a8-e4cb67979c18,1,2
0a9f5e47-b9a7-4b79-840d-907a2441ee28,1,1
6b9b036c-e513-45f0-ad9d-e9352a9a9313,1,2
fed53d96-6428-4d43-ab49-fd759e9dd7e9,1,3
c5995708-b3c6-4f90-8dba-03ee963fc707,1,3
344e6105-ee9d-41ce-ba1a-84306fe5bf50,1,12
d55c25f8-c3b8-46e5-82cf-5ce850f63b29,1,7
1169b2fe-4148-4dcc-a3c9-d6364d1c2323,1,9
17f68c27-4ea4-466e-bc70-dbf9827d52a6,1,2
cf6df205-82de-4646-a263-6e354c94a9b7,1,6
65ba8c31-bd66-40b7-bdc0-16c29378b9eb,1,6
63536183-aae6-4ecc-8eed-c43e3cb7e505,1,6
dd892a7c-6e6c-4657-a32e-c5709d53bfe8,1,1
09157b70-7960-4c9e-88cf-719ce3c27e58,1,1
60bf961a-76c2-4b68-a318-dd5ee90bcb3d,1,2
190936a5-2426-4eb1-9104-764deadec1ba,1,6
1e3f400f-199e-45f4-9fee-869a647fa161,1,3
08838a0f-a453-4e0d-b8b3-0268dc409cc1,1,2
cd07b3d7-0e9f-4ecc-923f-3f0f518ebb35,1,6
32183c47-8fc9-4a85-98e3-aa1d3ba85b60,1,2
72a75f43-68f0-49ab-920a-54cc668dc904,1,1
e5cf86d2-1468-427b-830d-73095f69281d,1,2
f4da8c78-31f4-4a9f-9d7a-48a6f4adebcc,1,7
fc24fc0e-58aa-42af-a7cc-f3c67eecbdc7,1,2
28e95e78-9117-4969-a051-00e689538a07,1,2
e7d0d878-4121-4796-a4c4-e8dffe461836,1,8
a788d742-0cf6-47ce-a0cc-193d2d3938b8,1,12
76279ef6-8a55-4be3-b3d3-e5fec0910fd1,1,2
b6537c6f-e814-4a89-bbe9-ddc0fda0c7ad,1,2
d4c03deb-d1e0-4edd-98ae-6453353bdada,1,8
296aed50-9978-4f91-9d53-8270690b9d17,1,2
01ca6a77-a877-4c99-9658-d837ce2b4f3a,1,2
89a788b7-14b6-4133-9357-8e569f070a07,1,5
e5a973e0-ee56-4fa5-b824-96c44c96fc70,1,2
d2832a81-be26-4113-bdfc-4c59b683b05a,1,3
55b24a1e-af84-4677-84aa-264881245c4f,1,2
86d3c8a3-8aac-4223-9da8-d30adbe751d6,1,1
3ca322e5-4fac-4cc9-8440-259b6289c7dc,1,3
36a6a58d-01e7-4417-8436-ade351f74fac,1,3
04866111-3049-431d-bc1f-a1517343d04c,1,1
4f3961eb-e37e-46ee-b926-8f2e70e73914,1,4
d11c3264-95db-4afd-ba13-99f31bdfc92a,1,3
860cc063-4d56-48f1-aab5-5bddeb65859f,1,12
19211363-0012-42f2-9e82-65ba5f8cb75c,1,9
aaae5cbf-ce27-4d95-9d82-4b2271cef5fd,1,4
8e70620e-7d95-4a57-a876-e841d4eb1940,1,6
0547d874-9d12-45fd-afa3-594b1c12d6e5,1,1
d127eeb8-3671-4a27-9311-0b176b7e07c0,1,1
ae2b490c-99fd-4283-8896-a126006e574c,1,2
2ba7d512-d96b-41cf-919e-057566caf6f1,1,12
cf88656e-6140-45d1-9580-98d47a2e3e26,1,6
aea4aced-13b5-4525-a210-e16c6c89ceea,1,8
3a04bd56-61a8-4bce-8254-e8c9bc1b13ec,1,4
0d7d1621-504d-4ebd-84a2-55b55f8befd1,1,1
2ac3fdc8-7a3c-4460-956f-a68576da663f,1,1
0ef0bc83-2584-4740-a86f-6bbf80aa8e92,1,2
5e8c92bb-e858-49ac-b7f6-e33905bc2f69,1,3
0eb4530a-63f7-447a-9632-b0a3b6b8c5e4,1,6
f37262a5-65e4-4e40-a036-46c12cf58e89,1,9
0267f6b1-5685-4fbe-9920-f6f3143ddca6,1,2
b747811e-023d-40c9-84e2-e850f950d59d,1,2
2b5f41a2-7aed-46bc-a94e-665ab3931186,1,7
dc8edb46-1ed5-45ad-9f82-37b0c62e293c,1,7
c6cadf93-ec69-45f4-84a1-96a9ac63a70f,1,1
598965b0-a475-45dd-addd-71d77bd5545f,1,2
728812ca-1f0e-4581-97ec-e485446ea0d5,1,2
80600e02-f5d6-4cd5-adff-6643cae438c0,1,2
f7062f81-92c4-4c68-8067-fd6c7adf6d48,1,4
4e986dbc-ccae-4bc0-a262-2f638314853b,1,2
d5f7f12e-4678-49b2-b3d3-340a454f02a1,1,1
26fa8a02-d03d-4cf8-a23d-8de0c9570165,1,5
e0847868-8150-4e1a-8b49-f92dea90c40a,1,2
b48fc03c-985f-4dac-bb6f-95cf2036f184,1,1
6c220cac-c6ec-406a-bd69-caf2b72237c9,1,2
51be25c7-fd71-4097-8b80-1cbec6162068,1,2
b5e78c7f-c965-4ca2-a0de-3f313f8bd9f9,1,4
6183439e-39bd-4bd1-8cf1-1b55b57dd3f7,1,1
bfd7f276-2d8d-475f-8b69-68a48528c4bc,1,6
a89f240f-323a-4b82-94e6-d12a1b42548f,1,8
848c938d-95f7-4120-8bf4-6052de759712,1,4
2cd3745d-1839-424f-bbc2-0bd9ce1abba7,1,1
e912e004-ff16-4602-b64f-41cf5cf9d4fe,1,1
8fbd517e-9d39-4886-930e-621ad8cab6ed,1,8
c5accd1d-b6b1-4ffe-a2cc-a6a7cd344a9d,1,6
cf9e204e-08c3-4b0d-9a85-c1158440c70b,1,4
117ea9b9-10bd-4595-986b-641ea916d940,1,3
56ccca23-caad-4841-ac3c-099764db11cb,1,3
f57ef276-d372-4b43-9067-4bc9311e0ded,1,3
611f702c-f3b9-4ac6-a299-05d5243fcf81,1,12
1da8fe96-3ad9-4610-adb5-b1c2c94795ee,1,3
c5bc0e93-4e4b-4cb2-a857-13a84445aa41,1,2
53efded2-6138-480b-a77f-6b952c37397b,1,8
4eb64a0a-91d1-44ca-8698-25ed95906d0a,1,6
c8461769-9216-427a-af83-85822c48f550,1,6
0b592728-d3d2-45b5-a9b7-a350653fe2f0,1,7
5d7ff3ef-ac96-40b8-aebc-5aded7e65f2c,1,6
2e9274fe-475d-49ba-8c96-bfb658bab886,1,5
d612d0e3-f3b8-44ac-add7-9e4b7809e0a4,1,4
1db2bf8b-97e9-4a5a-be73-720821161dbb,1,8
a08aa8c0-2575-4058-a39e-42bd54b780a9,1,1
8ef47972-057d-4c35-b388-8411723c7c5b,1,6
3519e853-484e-4a41-8908-bcf84e20428e,1,8
24ebe03f-789a-4a18-a3af-6cd807dbb3fb,1,12
31e75847-24ec-41e1-b866-3998d5f88092,1,2
a36a0f70-b504-4034-b547-9db3823ab70c,1,3
ecadedf6-072e-43be-99ed-d67098709063,1,2
62e00cd5-00ce-4c91-b173-83ce1f8342b5,1,7
dbcac51f-6f68-4434-ba43-ffe32743af45,1,1
f768efb6-b583-4aca-a596-39405586d210,1,2
5e2d2bb5-d6ff-401c-90a7-176aa9cde405,1,4
05d48d42-c970-47b9-8e92-d5991d1b2d02,1,7
9b3b8d14-a79e-4e70-ad98-57635b6e7711,1,8
c7a9bad2-22ce-493f-85a1-f14ad6ee9b5c,1,6
46b4b0c2-e00e-4fc7-8e38-6785275cc54d,1,5
53688dc1-1562-46db-91e6-dbe820aacc6b,1,2
d5a747e9-ae22-412e-8de7-a6ebd70df8f2,1,4
3746f761-1ed2-4741-a8c6-7aa6551ad46a,1,8
628a981f-d948-439a-bbb7-e6bf287b910a,1,1
f76530f4-3962-4099-a58f-f5712f3397a8,1,2
77b42b42-80ea-4dd5-bd6f-3012250d1557,1,3
68cb62c9-1118-4476-a931-c3c1279ed7a0,1,1
0688ab9b-a5e1-4e07-80c3-4ebef787367b,1,6
f24932f9-d3ce-4d90-a089-df9a54f9d1d9,1,1
a53f58ec-880c-44cf-9732-78c5a37496a0,1,12
11b49a88-f4d5-435d-9227-39eac926cd58,1,3
53d76c21-d5d5-4f20-9432-5002c36979ba,1,1
33eb7003-7846-43ec-a5ad-786a104544eb,1,2
a24b59bd-e6d9-40fe-bcda-20fc6e08051c,1,1
449e96c5-c42e-491d-a773-2a8fcce81575,1,4
bac9b9ec-2d40-4c9d-ace5-9052fb68608a,1,4
c55129a9-7a40-417d-9f2f-2ab1f64e2240,1,1
db89d805-0c7d-4a2b-9650-4e22c62341e6,1,1
224e5753-f174-41db-92f2-77a59a1dae63,1,11
c2e1b5f7-1905-4262-994a-c5b284759da7,1,11
f04a7a4c-d4a6-4d3a-879b-b0d8c710b512,1,6
e2935fdc-073b-4acf-a466-737914d02cb2,1,1
ed443acd-b36d-474f-a8ca-5a679f1bf94e,1,1
0f54269c-8e46-47e1-aaf2-6c5bb4868d48,1,2
dd45d888-7484-4ffd-8d8c-6072195eeacb,1,2
f6cad934-4210-4dfe-ad61-0be406fb08b1,1,4
2f9d91be-af6e-4741-8774-75532c9c4f66,1,1
bc1e7921-73b2-4d89-9fd1-120411e4cdcc,1,4
57388582-db2c-4cc1-83d7-0b39471431f1,1,2
420ac093-4fba-4410-93b5-502bdecf2a7e,1,6
c6e5f07b-37a3-4e84-b4f4-9cf2ad66eca2,1,2
55ec2029-efe1-4826-ace3-3d2f89c08d45,1,9
2dc9d25b-29d7-4e8a-b3f2-3074a528a42d,1,4
e0bc3f60-0270-4378-b603-667d3f6f1860,1,3
a714a074-317d-4c73-bd75-505098ec6e38,1,3
69555b09-e903-4a33-940b-e2ab5b2ed88c,1,3
e265b1d4-b390-470a-bf5b-08bcfc08e464,1,1
51a95401-b818-4ffa-99e0-024faa8cfa72,1,1
dd721668-6bc1-4d0d-9cc4-6361d9bbbf38,1,1
1de075da-9fdb-4c5a-9b31-1ba1d80e8f3e,1,4
cd4e00e8-d2e7-4b8b-b340-953dd6a09080,1,8
dc9fa8d7-a4f3-4e43-a28e-d004717b4483,1,2
109eb574-a6c6-4da7-b8e0-45da0941041e,1,8
638d925a-2cf9-4258-a1a3-c7843ff15222,1,1
0bf1116e-1f7d-431f-9be9-be3d872c5068,1,2
78a13e8a-98aa-4412-8401-906bc02bdf2d,1,2
49816661-e63a-43d9-9173-2cd12fa04f90,1,3
87eedfd6-64bc-40f7-a788-710dce9c6f4f,1,1
9a20bafd-0f72-4dff-8743-77ab91071850,1,2
489f87b3-3b6c-45c3-b878-22de93bd14ce,1,3
d66fbd39-e550-4ed3-8538-e99653c9dd93,1,2
32a62228-9150-4645-a06e-f760403503cd,1,5
fa54c938-2e67-4943-a83c-5130940a7c38,1,2
2b423903-3bd1-4f89-abd0-8d51b4d65f27,1,12
8d3b5ca1-e9bd-46b5-908a-a6be420c12bb,1,2
cae5ff66-0793-4f8e-bbc1-d05aecbe7dd9,1,10
2b26fbb4-ab25-4939-a66f-354c4017dc45,1,2
c7a24f9b-f240-47fc-8d4a-d348464c8fb1,1,5
975978f6-13a2-4728-8389-a5891b9526a4,1,2
c65a819d-f6b8-40f6-a3e9-92187350286f,1,2
6b0b3df4-2e7c-4faa-b49f-1254021eab79,1,7
2bfee916-bcaf-4351-8bf0-d9326c70dae3,1,1
56887aab-6704-4ad9-a7f3-a5acc8815baa,1,1
b663ccc4-4556-4854-840f-67322a2bac75,1,4
7e43a14e-8100-4510-a9b4-bfb19354b8dc,1,11
ea09de0b-65fb-40d1-94e3-e3632a7973aa,1,1
7235c19d-a620-43e1-ae41-d6064f941bb0,1,4
38bc5066-b7a5-401a-a629-7acfedab03b3,1,11
caea0eda-db94-40cd-84d0-7cc9b2c897bd,1,2
19036d71-d94d-488a-83eb-ebb73459b160,1,4
0815463c-4866-4d94-9666-4f5d533b4286,1,1
cac834d5-ad33-4135-a390-b713ca48dfac,1,4
2bee52a7-1808-409b-a7aa-3510d0269b90,1,11
e7af357e-be8e-4628-9291-1fce5f061a73,1,1
565c6e66-5ddb-4578-9c66-e300fc6f1e7b,1,1
bac373d8-1f98-448e-8162-82da91c4343d,1,5
5a92a2fe-1853-457e-8616-8c82aee1a284,1,4
1fffd4fa-998d-4e1b-b535-f542b258fbfb,1,1
91b62138-3a4c-4e2c-abe2-64127bc22c65,1,12
bdd0b88a-9765-4694-b792-ffc24eb15da3,1,3
2b5d7fab-cdcb-4afa-8502-306b3c8661f1,1,6
494776c0-3e0e-44df-b5f3-8c2f1281d4bf,1,12
e5569346-68f6-4c9b-85ea-8e938a748987,1,2
bc04a224-5639-45c1-9e1c-bb41dba48d3f,1,6
bb748c91-07b8-4c47-9fc0-943af6b262db,1,2
c794792c-adca-4fa1-a869-7f8d7e7ff05e,1,3
ed80f1d4-08ba-4c4a-8321-e18e1e5a80ee,1,1
8316504d-2278-493e-9168-9922d0684881,1,2
f8270732-666d-481b-92e7-b1d45f5d65af,1,2
942b7ab4-b98f-472d-a8b9-c40e37a9f823,1,4
a0f9f5ff-64c7-49e3-9b76-516f2dcc981f,1,2
158095b2-0027-40f1-9e13-db4cc0f3a5ca,1,1
4780be44-355a-40e9-9ebe-85d79613f38c,1,4
a17af0dc-f372-4d6f-a65a-586e6183240e,1,8
897f9b3a-e75a-451f-8516-e580548ebb20,1,3
52dcfb54-6e39-4e18-ac22-c609c6240d69,1,2
0c47dc10-2608-40e5-bb32-eca67baa7282,1,5
27a7ed4a-5bc9-4ad6-88ea-3bb4450b29a6,1,2
10f5b727-5e8c-4d04-af0f-ffbff4f57ce0,1,12
4f747e54-5cec-4d8a-a60b-59ba4d9559dc,1,12
26e8d3b1-a463-4128-bd7e-14912226fe0e,1,12
8dd11009-3386-4797-91eb-34a095a4085b,1,7
5bcc8aa5-7d36-4cc2-ab29-ecd4029fa4ff,1,2
0a3fac6c-2dcb-4be6-9fdb-209c147b9c41,1,3
3008cbee-a03f-4a1e-9fbc-086cbf940edf,1,4
03900eaf-a75f-44fd-91bb-383a3e3c1de8,1,2
ee15dbda-a75f-44fe-b89d-322da01b5b26,1,7
9b150e94-29e7-420f-b4c6-3bd9cda19b03,1,10
b58ed0fa-d213-478d-b862-ed3b2e867f25,1,1
32a3be80-e298-4b9d-a0fd-e36775755471,1,7
3649f950-4e58-4ef0-8e66-8fdd115af0ee,1,5
2fb5cca7-9ca3-4448-af74-79bb5d3e26a6,1,3
89494e47-9b38-498a-8e8f-7fcd3e92da17,1,8
81add47f-b095-4b1f-912b-801778d1f5e7,1,1
9c02539c-5d4a-44dd-b00a-232eb9d8ce27,1,7
20c9ec91-25ad-423b-8bb2-faf43702b7b2,1,4
cf6b5ea1-2ae3-4f49-b4dc-df38af226418,1,1
7fd715ae-2ed4-4c4c-9546-1a0efe537473,1,3
bad6b17a-9c05-4d17-9eb6-c05550298d06,1,8
e7e76cd9-f9ff-45ad-a813-5ea64b1d8c29,1,4
786224c5-c4e0-4056-8941-d54d826a9131,1,1
40673619-5031-48ff-a23e-802e11f9dc88,1,1
a238c64c-87d2-4fe4-88a7-42006a041571,1,3
0ad79b90-f432-44e5-a331-1f3635b85efd,1,12
898320a1-3695-47ab-9ad7-1d14c6ea0a2e,1,8
5bdef24f-b429-4559-8fb1-cb05ca590126,1,2
10600816-98a0-48d6-877c-97afa9f928e4,1,7
9ee18fd0-ed0e-47e1-be85-c28e7cfbded1,1,2
9c1ab02c-2be0-4afe-936c-07e5f52c7d7b,1,4
9e69f3d6-45ff-4c3f-91c2-87434df55b4e,1,2
ff099073-ea66-446e-8890-294d5607aab9,1,2
d52ab19c-304c-44e3-9e52-67f2f67243aa,1,3
68a44fab-5d65-4833-88bf-de7802ed9475,1,3
8a139a89-226e-49ec-85d0-d8e9e511825e,1,2
0e798bba-0b16-4ad5-8325-f813bfb55e59,1,8
d9a72283-7136-4172-bc65-be26c182a1ff,1,1
1023a8ce-3611-44a7-8a83-e641c664abe1,1,1
73d7f40d-5a55-4921-abd4-6b771a4b8213,1,2
b4ab865c-09f2-4e0c-96e5-48d8e0c404b9,1,4
4587bc59-ea51-4878-9150-73a9fdfc5bb4,1,1
b00d5176-06d4-4dc0-a17e-b710e8066ef8,1,8
7d17c8b9-c33f-41e9-9fb3-cabf74984042,1,3
bd44085f-46e0-47d3-87de-cfa458f39f60,1,7
ebc6924b-d0a0-4a91-a9c9-1f559512bd26,1,2
c274fb15-b261-4104-8035-3f3c4ef9b4ab,1,5
2e194b30-c68e-4cea-987a-b3723068ffc4,1,4
c4171828-52df-4a9b-b6d6-32c93a60f3b1,1,6
b9bf6f58-3f4b-442e-86f5-47d1c52c1a43,1,2
f5c0bc5c-2428-4142-8ff3-3d8957416848,1,2
3b769849-488b-46fe-84a0-2d62b7a9c72f,1,1
d5f46960-3196-4fac-9f80-85bea54d221b,1,1
d639b706-3240-4006-b699-a77a8ae8be98,1,10
d2a593af-4275-43aa-b32c-c8bccd1c9b8c,1,1
e78525b4-3774-4ae2-807d-423e4c7e2b4c,1,2
99f83fc2-adc6-4295-93a9-81da7d8865b6,1,8
ae16cfa1-c179-4090-97d2-72a1810238ee,1,2
b0f565fe-1612-4189-b473-4bc0b562a6c7,1,1
e9c23ed7-7de9-41b3-99df-e64ac4544ad2,1,7
42d830f5-85c6-42d8-ad06-973bdd7f05c5,1,2
1324c4ab-339b-4707-a75f-4ebf50c8c000,1,1
8ce76954-b24d-45aa-b2ab-3f57dbe79453,1,1
0a798c39-90ea-4778-a62f-20861ca019f0,1,4
c6201647-801a-4044-a06b-b5c2f0077b63,1,2
3bd4a92b-2f02-47ab-b0cf-bf56819e4e40,1,1
bbafebb7-95c8-4621-a775-98a250e4b34e,1,1
ef5daf36-ccb3-47f8-8e4a-a586b72bc8d1,1,1
f5500cf6-9729-40a7-900d-9a528d45cf93,1,1
c5bcee26-d191-4b04-8625-8ca0afb3c263,1,8
db511b61-b130-490f-91e0-236d7011e61f,1,1
ec3ff2a9-7f85-4cca-b14e-7166ff474555,1,2
1b800609-debd-489e-918b-2850ef258c6c,1,2
eacdea6e-e4d3-4588-b181-d209edbc74c3,1,2
66dafc45-9932-4adc-81c2-af4c8b7a32e0,1,1
0b7ba8ce-9fb3-4336-b083-2f586bd2b53b,1,1
48982306-3c35-4a3b-af0e-2583c9a5f048,1,2
2a127d89-8753-46cd-b0bc-b5f9c172e619,1,6
14e0dbf6-11de-4d01-b4e9-25ad2ae65de7,1,4
438c994c-b28c-4204-8397-30cf9576712d,1,6
e0242799-4d2d-4cd6-8eaa-f50c9934bcad,1,2
704cfddb-871f-48bc-af00-806709c8ecd2,1,4
690c574a-2a0a-4544-a6cf-0d9c66d268f7,1,2
0eed3b94-3efc-4cf1-baf3-e9a847d7c4a3,1,2
4cbfea83-0d53-44f3-b614-c13ea1e937d4,1,2
c4b44ac6-2067-4f1b-bf6a-dfa2cb715a67,1,10
6d18dd7f-7392-401f-8d46-4554088d40eb,1,4
04149091-e49d-4363-8d95-f3d7bb8cdb19,1,1
8b05f3f0-ee20-451c-bed7-486b72676e22,1,5
6259c449-9e6f-4182-ad31-9468a68a2ae7,1,1
4291a4eb-d32b-414e-bdde-d5503e213103,1,1
1b0f8ae1-a9f5-4aeb-8ab6-a4c07effe645,1,11
47e8d66f-57a1-437c-9ac7-614f8e5c4ad5,1,3
b3511d60-70a9-4da1-970c-38b00dae9f62,1,1
e9692532-abbf-4829-b9f2-036cc9655d7e,1,2
b20acb70-2e56-49b6-959e-42824e1f9088,1,6
2f18e3ed-257f-4ff9-a4f4-aa010b2997f1,1,2
8a0a8c12-31c9-4fd1-a592-fe67b97f8da6,1,11
27c9fbca-2d63-48c4-b96d-8105908286db,1,1
ec03d009-af8d-408f-8417-f5532248fcd1,1,7
fb31c6a1-e46d-4387-ac16-b69afecc0ef9,1,5
542a104c-cbdb-45c6-a688-6927e0db5c85,1,4
3dba24f7-5950-4bfa-aa91-a2e80737a4a2,1,1
ae821a7d-764d-4cc3-bc39-5898edda6d39,1,2
60a8bb3a-df2f-4b3d-9129-647e793d1f3c,1,2
f7d2ab2b-dcc3-490c-af5c-3729c22067d3,1,4
a77238fc-04f0-4155-a5ff-bcc58b0459e2,1,4
b327b6a5-52b3-486e-9244-da4b5fe666f6,1,2
d1f606b8-c437-400d-ab23-d0c16848066a,1,1
3d4351d5-1970-4723-baab-528d94b6c93b,1,3
ec90fedd-86b7-4fb8-8492-fa549be4dca3,1,4
60f5e51a-c070-4ca0-8164-b5957df3e453,1,1
58402a42-f84b-4a68-94cf-621b89e4aca7,1,2
43192f4b-75e9-448a-ba14-f49424a3ab6a,1,4
6a6cfc4c-3c6c-4ce7-9ad1-22c227eac7c2,1,2
db0d59d4-e0f9-44e9-8f19-6208e5c3123c,1,4
bfb04a18-9673-4aa9-b6fa-70863129538b,1,1
dd58ae5f-84f4-403b-813c-ea7b2ae12781,1,1
331429c9-fccf-47ee-8852-3a9a522e528f,1,4
6c1b8db6-694c-4596-82d8-b889944a439b,1,3
06cb1f96-c42f-4cd6-929e-9cdfb01bc540,1,7
eff04b9a-bdc2-4f61-b2cc-e13e841cdb37,1,7
4d158304-77c5-4f83-ac33-3cf9ec8ba24f,1,2
d7abc56e-6004-4f0d-9669-d387d2f2b95b,1,2
e4e5e322-4ac2-4511-a65a-3991e305bf5b,1,5
60ad4ff0-92be-4264-b456-32d70386bb0b,1,1
5020ee90-9ac1-4f36-b2a6-6e996584b6f4,1,6
833874f6-a65a-4083-80f9-e014e5d3a1e2,1,10
6dd095d2-b5c4-4f22-97c1-c0f67366f43b,1,3
02e540fa-4aeb-4ba2-b53f-3487878a8b1f,1,1
332675c0-92fc-45b4-9b57-6bd97eecbf42,1,3
8c776282-6b77-46c3-8578-42dbb029db0e,1,1
b315e35d-0622-4262-abc3-99ee26985f6c,1,1
7f00f48e-cb0b-4d6d-af70-521353f002f7,1,7
5ed98320-a42e-41a1-b43e-af408458cf1a,1,4
07c9f6f7-a782-4e7f-9b0b-8b55f7082cc2,1,1
44c0be97-ab6b-4943-85fc-7ae461dac0c3,1,2
f06d9f93-aae2-4767-84d3-083ebeb7e887,1,12
e1043a40-0763-4ce2-af1c-381316d52413,1,2
aa7162d9-716b-48ec-8104-ae251d56bd12,1,1
bc127dee-ef0c-4360-857e-f667027d8c2f,1,2
46372366-f9df-4d7a-955b-dc2885f4754d,1,4
97d79fca-e44b-48f1-8c9f-8a2ff290f3e9,1,1
43d37b2f-33d8-4d81-9be4-df1da314c7be,1,1
f5f7dacf-d742-4243-bdab-84101f0d9533,1,1
bcf69b5f-e0e8-4c99-b119-5161ae245785,1,2
0a17bed0-7a8f-436f-934b-a7f9c5e979e8,1,6
30db2d32-18e1-493f-a6fb-617619b84d10,1,3
6e95ab2f-2ead-4b40-941f-91f921e36e8c,1,1
e7d4cd8a-c86e-4b10-ab06-9dccc75f0bdb,1,4
5ec633cb-0202-494d-8230-5b5264f52f90,1,4
0d80d775-5684-4a1d-ae83-eca38c85e403,1,12
e8b1fcc5-cc3d-4482-bf16-01eb0390de23,1,4
6a9c1a0c-f369-495d-94a2-8bffdab518fc,1,8
7bab9727-c068-47f4-a66d-6e1ba8bdcb9a,1,3
6450909e-5649-4772-9c98-16f09f1a9239,1,9
14f54fbb-fe41-4c46-b7e9-39244b79d972,1,2
5785f251-acff-4062-843c-66294d8e880f,1,11
a03b27bf-32c9-42c0-8056-8ca5cb273465,1,1
443cb3cc-c216-4e1e-bcfb-76450ee816cd,1,4
937be842-a6b0-4cb3-addb-0520d738e0d1,1,12
b26a2bd5-8521-4a5f-a976-e5bfc419e181,1,1
8608d82f-45bc-4369-94ec-735cb8cb378b,1,3
c17f7df5-f482-4dae-af2c-59955be179bf,1,1
9b7e4a49-4d33-471e-96fb-1624688123a1,1,5
b3c0feac-95ab-4abe-bdde-bf0d92127d9f,1,2
b1bfbfdb-abc5-4674-bff3-7becdb4f053f,1,7
