Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Cores,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Device Name
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,compx,mouse
"micro-star international co., ltd.",amd ryzen 7 7700 8-core processor              ,16,royuan,keyboard
"micro-star international co., ltd.",amd ryzen 7 7700 8-core processor              ,16,royuan,mouse
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,"shenzhen yizhita technology co., ltd",keyboard
"micro-star international co., ltd.",amd ryzen 7 5800h with radeon graphics         ,16,razer,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,steelseries aps,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,steelseries aps,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,microsoft,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,(standart sistem aygıtları),mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,asustek,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,razer,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,compx,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,steelseries aps,keyboard
"micro-star international co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,logitech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14700kf,28,,keyboard
"micro-star international co., ltd.",amd ryzen 5 7500x3d 6-core processor           ,12,rapoo,keyboard
"micro-star international co., ltd.",amd ryzen 5 7500x3d 6-core processor           ,12,rapoo,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,razer,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14600k,20,steelseries,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14600k,20,steelseries,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14600k,20,instant,mouse
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,zxwmicrochip,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,zxwmicrochip,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-9600kf cpu @ 3.70ghz,6,semitek,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,company ,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,logitech,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700f,24,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,logitech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-9600k cpu @ 3.70ghz,6,razer,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9600k cpu @ 3.70ghz,6,steelseries aps,mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 7 155h,22,steelseries aps,keyboard
"micro-star international co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,asustek,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,compx,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,compx,mouse
"micro-star international co., ltd.",amd ryzen 9 7900x 12-core processor            ,24,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",amd ryzen 9 7900x 12-core processor            ,24,,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,razer,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,razer,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14700kf,28,logitech,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i3-13100f,8,asustek,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,cx,mouse
"micro-star international co., ltd.",amd ryzen 5 3600 6-core processor              ,12,sonix,keyboard
"micro-star international co., ltd.",amd ryzen 7 7700 8-core processor              ,16,logitech,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,lenovo,keyboard
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,steelseries aps,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700kf,28,compx,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700kf,28,razer,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,razer,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,sonix,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i9-11900k @ 3.50ghz,16,razer,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i9-11900k @ 3.50ghz,16,,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i9-11900k @ 3.50ghz,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 5800x3d 8-core processor           ,16,instant,mouse
"micro-star international co., ltd.",amd ryzen 5 1600 six-core processor            ,12,steelseries,mouse
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,sigmachip,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,sinowealth,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,steelseries aps,mouse
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,compx,mouse
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,cx,keyboard
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,glorious,mouse
"micro-star international co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,cx,mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,steelseries aps,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,steelseries aps,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,lenovo,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i9-12900k,24,,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i9-12900k,24,logitech,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,compx,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700f,24,"hp, inc",keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,darmoshark,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12450h,12,instant,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12450h,12,instant,mouse
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,telink,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,pixart,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,sonix,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,sonix,mouse
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,yh61k,keyboard
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,rapoo,mouse
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,evision,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,evision,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13620h,16,logitech,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13620h,16,logitech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,(standard system devices),mouse
"micro-star international co., ltd.",amd ryzen 9 7900x 12-core processor            ,24,razer,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,gaming kb,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",amd ryzen 5 3600 6-core processor              ,12,usb,keyboard
"micro-star international co., ltd.",amd ryzen 5 7535hs with radeon graphics        ,12,xctech,mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,yichip,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,yichip,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i9-13900f,32,dakai,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i9-13900f,32,instant,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700f,28,razer,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700f,28,razer,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,,keyboard
"micro-star international co., ltd.",amd ryzen 9 5950x 16-core processor            ,32,steelseries aps,keyboard
"micro-star international co., ltd.",amd ryzen 9 5950x 16-core processor            ,32,steelseries,keyboard
"micro-star international co., ltd.",amd ryzen 9 5950x 16-core processor            ,32,steelseries aps,mouse
"micro-star international co., ltd.",amd ryzen 9 5950x 16-core processor            ,32,logitech,mouse
"micro-star international co., ltd.",amd ryzen 3 3100 4-core processor              ,8,razer,keyboard
"micro-star international co., ltd.",amd ryzen 3 3100 4-core processor              ,8,sonix,keyboard
"micro-star international co., ltd.",amd ryzen 7 8700g w/ radeon 780m graphics      ,16,,keyboard
"micro-star international co., ltd.",amd ryzen 7 8700g w/ radeon 780m graphics      ,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 8700g w/ radeon 780m graphics      ,16,steelseries aps,mouse
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,hp inc.,keyboard
"micro-star international co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,sdcinnovation,mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,compx,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,compx,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13600kf,20,razer,keyboard
"micro-star international co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,dakai,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11260h @ 2.60ghz,12,microsoft,mouse
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,sinowealth,keyboard
"micro-star international co., ltd.",amd ryzen 5 7500x3d 6-core processor           ,12,steelseries aps,keyboard
"micro-star international co., ltd.",amd ryzen 5 7500x3d 6-core processor           ,12,steelseries,keyboard
"micro-star international co., ltd.",amd ryzen 5 7500x3d 6-core processor           ,12,steelseries aps,mouse
"micro-star international co., ltd.",amd ryzen 5 7500x3d 6-core processor           ,12,"shenzhen yizhita technology co., ltd",mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 7 155h,22,razer,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,by tech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,e-signal,mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 5 225f,10,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",intel(r) core(tm) ultra 5 225f,10,(standart sistem aygıtları),mouse
"micro-star international co., ltd.",intel(r) core(tm) i9-9900k cpu @ 3.60ghz,16,asustek,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,sinowealth,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-7740x cpu @ 4.30ghz,8,compx,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-7740x cpu @ 4.30ghz,8,compx,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-7740x cpu @ 4.30ghz,8,razer,mouse
"micro-star international co., ltd.",amd ryzen 7 5800x3d 8-core processor           ,16,chicony,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,"micro-star int'l co., ltd.",mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,sonix,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700f,28,      ,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700f,28,compx,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,xinshu,mouse
"micro-star international co., ltd.",amd ryzen 5 7535hs with radeon graphics        ,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 7535hs with radeon graphics        ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-8700 cpu @ 3.20ghz,12,asustek,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-9900kf cpu @ 3.60ghz,16,razer,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-9900kf cpu @ 3.60ghz,16,razer,mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,(standard system devices),keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,(standard system devices),keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i3-12100f,8,wings tech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,logitech,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,,keyboard
"micro-star international co., ltd.",amd ryzen 7 1700 eight-core processor          ,16,logitech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-10750h cpu @ 2.60ghz,12,steelseries aps,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-10750h cpu @ 2.60ghz,12,microsoft,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-10750h cpu @ 2.60ghz,12,steelseries,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-8700k cpu @ 3.70ghz,12,by tech,keyboard
"micro-star international co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,steelseries aps,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,telink,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400,12,(standard system devices),keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400,12,logitech,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700f,28,by tech,mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,sem,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,steelseries,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,by tech,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i9-12900kf,24,sonix,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12650h,16,steelseries,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12650h,16,steelseries,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13620h,16,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",amd ryzen 9 9900x3d 12-core processor          ,24,,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,sonix,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,cx,mouse
"micro-star international co., ltd.",intel(r) core(tm) i3-10105f cpu @ 3.70ghz,8,razer,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13420h,12,m100 mouse,keyboard
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,(стандартные системные устройства),keyboard
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,(стандартные системные устройства),mouse
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,sonix,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14700k,28,cooler master technology inc.,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700k,28,cooler master technology inc.,mouse
"micro-star international co., ltd.",amd ryzen 5 3600 6-core processor              ,12,razer,keyboard
"micro-star international co., ltd.",amd ryzen 5 7535hs with radeon graphics        ,12,(standard system devices),mouse
"micro-star international co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,logotech,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,instant,mouse
"micro-star international co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,,keyboard
"micro-star international co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-10870h cpu @ 2.20ghz,16,steelseries aps,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-9700 cpu @ 3.00ghz,8,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,logitech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,corsair,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,cx,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,(standart sistem aygıtları),mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,sz.ltd,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,sz.ltd,mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,8,razer,keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,8,steelseries aps,keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,8,steelseries,mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,8,razer,mouse
"micro-star international co., ltd.",amd ryzen 7 3700x 8-core processor             ,16,semico  ,keyboard
"micro-star international co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,usb keyboard,keyboard
"micro-star international co., ltd.",amd ryzen 5 4500 6-core processor              ,12,,keyboard
"micro-star international co., ltd.",amd ryzen 5 4500 6-core processor              ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 9 7950x 16-core processor            ,32,razer,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,compx,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,compx,mouse
"micro-star international co., ltd.",amd ryzen 5 3600x 6-core processor             ,12,razer,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12650h,16,,mouse
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,steelseries,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12600kf,16,umdf virtual vhidev device manufacturer string,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12600kf,16,umdf virtual vhidev device manufacturer string,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,sino wealth,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,evision,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,razer inc,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,wl,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13600kf,20,steelseries aps,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13600kf,20,"hp, inc",mouse
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12, ,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i3-14100f,8,logitech,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i3-14100f,8,      ,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700kf,20,steelseries aps,mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 5 225f,10,steelseries aps,keyboard
"micro-star international co., ltd.",intel(r) core(tm) ultra 5 225f,10,steelseries aps,mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 5 225f,10,steelseries,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,by tech,mouse
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,"micro-star int'l co., ltd.",keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,"micro-star int'l co., ltd.",mouse
"micro-star international co., ltd.",intel(r) core(tm) i3-9100f cpu @ 3.60ghz,4,instant,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i3-9100f cpu @ 3.60ghz,4,instant,mouse
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,razer,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,lizhi tk-10 00,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,(standart sistem aygıtları),mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,"shenzhen yizhita technology co., ltd",keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,sino wealth,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,instant,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,instant,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,steelseries aps,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,steelseries aps,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13620h,16,lizhi jl-61 04,keyboard
"micro-star international co., ltd.",amd ryzen 5 4600g with radeon graphics,12,,keyboard
"micro-star international co., ltd.",amd ryzen 5 4600g with radeon graphics,12,(standard system devices),keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12600k,16,razer,mouse
"micro-star international co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,      ,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700k,20,semico,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9600kf cpu @ 3.70ghz,6,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9600kf cpu @ 3.70ghz,6,logitech,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i9-13900h,20,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 3600x 6-core processor             ,12,instant,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 3600 6-core processor              ,12,corsair,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13600k,20,steelseries,mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,"micro-star int'l co.,ltd ",keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,mosart,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11600 @ 2.80ghz,12,compx,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i9-12900k,24,adata,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,sinowealth,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,sino wealth,keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,8,compx,mouse
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,hs6209,mouse
"micro-star international co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,sinowealth,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,keychron,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,vxe,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,beken,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,evision,mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 7 155h,22,semico,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,benq zowie,mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,drunkdeer,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,razer,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,steelseries aps,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,razer,mouse
"micro-star international co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,instant,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11700kf @ 3.60ghz,16,semico,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,company ,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,yichip,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,steelseries,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14650hx,24,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,      ,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i9-13900k,32,semico  ,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,dakai,keyboard
"micro-star international co., ltd.",intel(r) core(tm) ultra 7 265kf,20,razer,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i3-12100f,8,by tech,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i3-12100f,8,razer,mouse
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,"shenzhen yizhita technology co., ltd",keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,semico,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,yh61k,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9600kf cpu @ 3.70ghz,6,by tech,mouse
"micro-star international co., ltd.",amd ryzen 9 7900 12-core processor             ,24,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,8,royuan,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,8,wl,mouse
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,8,royuan,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,pixart,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,pixart,mouse
"micro-star international co., ltd.",intel(r) core(tm) i9-14900hx,32,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-14900hx,32,microsoft,mouse
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,hs,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,sonix,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12450h,12,(standart sistem aygıtları),mouse
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,telink,keyboard
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,ryochan7,keyboard
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,ryochan7,mouse
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,instant,mouse
